source,geneTarget,signatureName,PMID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,NMDZ1,140.138.144.141/~RegPhos/download/RegPhos,8316301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,NPM,140.138.144.141/~RegPhos/download/RegPhos,1446684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,NR1I3,140.138.144.141/~RegPhos/download/RegPhos,19858220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,OCLN,140.138.144.141/~RegPhos/download/RegPhos,11502742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,OCLN,140.138.144.141/~RegPhos/download/RegPhos,19114660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,OCLN,140.138.144.141/~RegPhos/download/RegPhos,19114660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,OPRD,140.138.144.141/~RegPhos/download/RegPhos,11085981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PE2R4,140.138.144.141/~RegPhos/download/RegPhos,11597569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PE2R4,140.138.144.141/~RegPhos/download/RegPhos,11597569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PE2R4,140.138.144.141/~RegPhos/download/RegPhos,11597569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PE2R4,140.138.144.141/~RegPhos/download/RegPhos,11597569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PE2R4,140.138.144.141/~RegPhos/download/RegPhos,11597569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PE2R4,140.138.144.141/~RegPhos/download/RegPhos,11597569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PEA15,140.138.144.141/~RegPhos/download/RegPhos,9721757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PLCB1,140.138.144.141/~RegPhos/download/RegPhos,11278470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PLEK,140.138.144.141/~RegPhos/download/RegPhos,7559487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PLEK,140.138.144.141/~RegPhos/download/RegPhos,7559487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PLEK,140.138.144.141/~RegPhos/download/RegPhos,7559487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PLS1,140.138.144.141/~RegPhos/download/RegPhos,10770950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PSN1,140.138.144.141/~RegPhos/download/RegPhos,14576165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PTN1,140.138.144.141/~RegPhos/download/RegPhos,8491187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PTN12,140.138.144.141/~RegPhos/download/RegPhos,7520867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PTN12,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PTN22,140.138.144.141/~RegPhos/download/RegPhos,18056643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,PTPRC,140.138.144.141/~RegPhos/download/RegPhos,9111075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,RAF1,140.138.144.141/~RegPhos/download/RegPhos,8349614,,,,,,,,,12801936,11971957,,,,,,,,,,,,,,,,,,,,,,
PKC_group,RAF1,140.138.144.141/~RegPhos/download/RegPhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,RAF1,140.138.144.141/~RegPhos/download/RegPhos,8321321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,RGS19,140.138.144.141/~RegPhos/download/RegPhos,10993892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,SDC2,140.138.144.141/~RegPhos/download/RegPhos,9244383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,SDC2,140.138.144.141/~RegPhos/download/RegPhos,9244383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,SP1,140.138.144.141/~RegPhos/download/RegPhos,16943418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,SP1,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,SP1,140.138.144.141/~RegPhos/download/RegPhos,18258854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,SP1,140.138.144.141/~RegPhos/download/RegPhos,17049555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,STK39,140.138.144.141/~RegPhos/download/RegPhos,14988727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,TAGL,140.138.144.141/~RegPhos/download/RegPhos,11053353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,TCAM2,140.138.144.141/~RegPhos/download/RegPhos,16757566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,TF,140.138.144.141/~RegPhos/download/RegPhos,12920028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,TF,140.138.144.141/~RegPhos/download/RegPhos,12920028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,TFR1,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,TOP2A,140.138.144.141/~RegPhos/download/RegPhos,17081983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,TRAF2,140.138.144.141/~RegPhos/download/RegPhos,19150425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,TRPV4,140.138.144.141/~RegPhos/download/RegPhos,20043876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,TRPV6,140.138.144.141/~RegPhos/download/RegPhos,11248124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,VIME,140.138.144.141/~RegPhos/download/RegPhos,14762106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,VIME,140.138.144.141/~RegPhos/download/RegPhos,14762106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,VIME,140.138.144.141/~RegPhos/download/RegPhos,14762106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,VPS72,140.138.144.141/~RegPhos/download/RegPhos,7702631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKC_group,XK,140.138.144.141/~RegPhos/download/RegPhos,9647734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,1A03,140.138.144.141/~RegPhos/download/RegPhos,2941417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,1A68,140.138.144.141/~RegPhos/download/RegPhos,2941417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,3BP2,140.138.144.141/~RegPhos/download/RegPhos,12501243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ACOC,140.138.144.141/~RegPhos/download/RegPhos,16424901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ACOC,140.138.144.141/~RegPhos/download/RegPhos,8262977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ADA1B,140.138.144.141/~RegPhos/download/RegPhos,9353340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ADA1B,140.138.144.141/~RegPhos/download/RegPhos,9353340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ADA1B,140.138.144.141/~RegPhos/download/RegPhos,9353340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ADA1B,140.138.144.141/~RegPhos/download/RegPhos,9353340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ADA1B,140.138.144.141/~RegPhos/download/RegPhos,9353340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ADAP1,140.138.144.141/~RegPhos/download/RegPhos,12893243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ADAP1,140.138.144.141/~RegPhos/download/RegPhos,12893243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ADDA,140.138.144.141/~RegPhos/download/RegPhos,16116087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ADDA,140.138.144.141/~RegPhos/download/RegPhos,17081983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ADDA,140.138.144.141/~RegPhos/download/RegPhos,17081983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ADDB,140.138.144.141/~RegPhos/download/RegPhos,8810272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ADDG,140.138.144.141/~RegPhos/download/RegPhos,11895774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,AHR,140.138.144.141/~RegPhos/download/RegPhos,15063792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,AHR,140.138.144.141/~RegPhos/download/RegPhos,15063792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ANXA1,140.138.144.141/~RegPhos/download/RegPhos,2457390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ANXA2,140.138.144.141/~RegPhos/download/RegPhos,2946940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,APLP2,140.138.144.141/~RegPhos/download/RegPhos,9109675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ARBK1,140.138.144.141/~RegPhos/download/RegPhos,11042191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,AT2B1,140.138.144.141/~RegPhos/download/RegPhos,1827443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,AT2B2,140.138.144.141/~RegPhos/download/RegPhos,1827443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,BCL2,140.138.144.141/~RegPhos/download/RegPhos,9738012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,BKRB2,140.138.144.141/~RegPhos/download/RegPhos,11517230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,BNC1,140.138.144.141/~RegPhos/download/RegPhos,9223293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,C163A,140.138.144.141/~RegPhos/download/RegPhos,11298324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,C163A,140.138.144.141/~RegPhos/download/RegPhos,11298324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,C5AR,140.138.144.141/~RegPhos/download/RegPhos,7642584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,C5AR,140.138.144.141/~RegPhos/download/RegPhos,12464600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,C5AR,140.138.144.141/~RegPhos/download/RegPhos,7642584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,C5AR,140.138.144.141/~RegPhos/download/RegPhos,12464600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,C5AR,140.138.144.141/~RegPhos/download/RegPhos,12464600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CASR,140.138.144.141/~RegPhos/download/RegPhos,12409307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CBL,140.138.144.141/~RegPhos/download/RegPhos,11024037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CBL,140.138.144.141/~RegPhos/download/RegPhos,11024037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CBL,140.138.144.141/~RegPhos/download/RegPhos,11024037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CBL,140.138.144.141/~RegPhos/download/RegPhos,11024037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CD226,140.138.144.141/~RegPhos/download/RegPhos,9712030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CD44,140.138.144.141/~RegPhos/download/RegPhos,12032545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CD5,140.138.144.141/~RegPhos/download/RegPhos,11123317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CD5,140.138.144.141/~RegPhos/download/RegPhos,11123317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CDN1A,140.138.144.141/~RegPhos/download/RegPhos,11463845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CDN1A,140.138.144.141/~RegPhos/download/RegPhos,11756412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CFTR,140.138.144.141/~RegPhos/download/RegPhos,1377674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CFTR,140.138.144.141/~RegPhos/download/RegPhos,1377674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CLAT,140.138.144.141/~RegPhos/download/RegPhos,15381704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CLAT,140.138.144.141/~RegPhos/download/RegPhos,15381704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CLAT,140.138.144.141/~RegPhos/download/RegPhos,15381704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CLAT,140.138.144.141/~RegPhos/download/RegPhos,12486117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CLAT,140.138.144.141/~RegPhos/download/RegPhos,15381704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,COR1B,140.138.144.141/~RegPhos/download/RegPhos,16027158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CXA1,140.138.144.141/~RegPhos/download/RegPhos,10871288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CXB1,140.138.144.141/~RegPhos/download/RegPhos,8390988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CXB1,140.138.144.141/~RegPhos/download/RegPhos,8390988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,CYH2,140.138.144.141/~RegPhos/download/RegPhos,10531036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,DDX5,140.138.144.141/~RegPhos/download/RegPhos,7525583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,DGKD,140.138.144.141/~RegPhos/download/RegPhos,15228384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,DGKD,140.138.144.141/~RegPhos/download/RegPhos,15228384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,DGKZ,140.138.144.141/~RegPhos/download/RegPhos,9716136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,DGKZ,140.138.144.141/~RegPhos/download/RegPhos,9716136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,DLX3,140.138.144.141/~RegPhos/download/RegPhos,11343707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,DLX3,140.138.144.141/~RegPhos/download/RegPhos,11343707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,DLX3,140.138.144.141/~RegPhos/download/RegPhos,11343707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,DLX3,140.138.144.141/~RegPhos/download/RegPhos,11343707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,DYN1,140.138.144.141/~RegPhos/download/RegPhos,10766777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,EDF1,140.138.144.141/~RegPhos/download/RegPhos,10816571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,EGFR,140.138.144.141/~RegPhos/download/RegPhos,3379075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,EP300,140.138.144.141/~RegPhos/download/RegPhos,15006641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,EZRI,140.138.144.141/~RegPhos/download/RegPhos,11387207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,F262,140.138.144.141/~RegPhos/download/RegPhos,1322130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,FGF2,140.138.144.141/~RegPhos/download/RegPhos,2541433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GBRG2,140.138.144.141/~RegPhos/download/RegPhos,1321150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GBRR1,140.138.144.141/~RegPhos/download/RegPhos,12175859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GBRR1,140.138.144.141/~RegPhos/download/RegPhos,12175859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GBRR1,140.138.144.141/~RegPhos/download/RegPhos,12175859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GBRR1,140.138.144.141/~RegPhos/download/RegPhos,12175859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GBRR1,140.138.144.141/~RegPhos/download/RegPhos,12175859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GFAP,140.138.144.141/~RegPhos/download/RegPhos,2155236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GFAP,140.138.144.141/~RegPhos/download/RegPhos,2155236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GFAP,140.138.144.141/~RegPhos/download/RegPhos,2155236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GFPT1,140.138.144.141/~RegPhos/download/RegPhos,10806197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GFPT1,140.138.144.141/~RegPhos/download/RegPhos,10806197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GMFB,140.138.144.141/~RegPhos/download/RegPhos,9030586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GNA15,140.138.144.141/~RegPhos/download/RegPhos,12647293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GNAZ,140.138.144.141/~RegPhos/download/RegPhos,8429024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GNAZ,140.138.144.141/~RegPhos/download/RegPhos,8429024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GPM6A,140.138.144.141/~RegPhos/download/RegPhos,12359212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GRIA1,140.138.144.141/~RegPhos/download/RegPhos,20089902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GRIA2,140.138.144.141/~RegPhos/download/RegPhos,8848293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GRIA2,140.138.144.141/~RegPhos/download/RegPhos,8848293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GRIA2,140.138.144.141/~RegPhos/download/RegPhos,10501226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GRIA4,140.138.144.141/~RegPhos/download/RegPhos,10366608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GRIA4,140.138.144.141/~RegPhos/download/RegPhos,10366608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GRM1,140.138.144.141/~RegPhos/download/RegPhos,10823959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GRM5,140.138.144.141/~RegPhos/download/RegPhos,15894802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GRM5,140.138.144.141/~RegPhos/download/RegPhos,9242710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,GSK3A,140.138.144.141/~RegPhos/download/RegPhos,11035810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HABP4,140.138.144.141/~RegPhos/download/RegPhos,14699138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HABP4,140.138.144.141/~RegPhos/download/RegPhos,14699138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HAND1,140.138.144.141/~RegPhos/download/RegPhos,14636580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HAND1,140.138.144.141/~RegPhos/download/RegPhos,14636580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HAND1,140.138.144.141/~RegPhos/download/RegPhos,14636580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HES1,140.138.144.141/~RegPhos/download/RegPhos,9389649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HES1,140.138.144.141/~RegPhos/download/RegPhos,9389649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HMGN1,140.138.144.141/~RegPhos/download/RegPhos,11438671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HMGN1,140.138.144.141/~RegPhos/download/RegPhos,11438671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HMGN1,140.138.144.141/~RegPhos/download/RegPhos,11438671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HMGN2,140.138.144.141/~RegPhos/download/RegPhos,11438671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HMGN2,140.138.144.141/~RegPhos/download/RegPhos,11438671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HRH1,140.138.144.141/~RegPhos/download/RegPhos,15107581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HRH1,140.138.144.141/~RegPhos/download/RegPhos,15107581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HRH1,140.138.144.141/~RegPhos/download/RegPhos,15107581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HSPB8,140.138.144.141/~RegPhos/download/RegPhos,11342557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,HSPB8,140.138.144.141/~RegPhos/download/RegPhos,11342557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,IF4E,140.138.144.141/~RegPhos/download/RegPhos,8662663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,IF4G1,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,IF6,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,INSR,140.138.144.141/~RegPhos/download/RegPhos,7926007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,INSR,140.138.144.141/~RegPhos/download/RegPhos,7926007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,INSR,140.138.144.141/~RegPhos/download/RegPhos,8463287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,INSR,140.138.144.141/~RegPhos/download/RegPhos,8454604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,IP3KA,140.138.144.141/~RegPhos/download/RegPhos,9374536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ITB2,140.138.144.141/~RegPhos/download/RegPhos,11700305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ITB2,140.138.144.141/~RegPhos/download/RegPhos,12682249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ITB2,140.138.144.141/~RegPhos/download/RegPhos,11700305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ITB4,140.138.144.141/~RegPhos/download/RegPhos,15121854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ITB4,140.138.144.141/~RegPhos/download/RegPhos,15121854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,ITB4,140.138.144.141/~RegPhos/download/RegPhos,15121854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,JAM1,140.138.144.141/~RegPhos/download/RegPhos,7646439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,JAM1,140.138.144.141/~RegPhos/download/RegPhos,7646439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,K1C18,140.138.144.141/~RegPhos/download/RegPhos,7523419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KCNC4,140.138.144.141/~RegPhos/download/RegPhos,9649584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KCNC4,140.138.144.141/~RegPhos/download/RegPhos,9649584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KCNC4,140.138.144.141/~RegPhos/download/RegPhos,9649584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KCNC4,140.138.144.141/~RegPhos/download/RegPhos,9649584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KCNE1,140.138.144.141/~RegPhos/download/RegPhos,1553557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KCNQ2,140.138.144.141/~RegPhos/download/RegPhos,12754513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KCNQ2,140.138.144.141/~RegPhos/download/RegPhos,12754513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KGP1,140.138.144.141/~RegPhos/download/RegPhos,12609995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KIT,140.138.144.141/~RegPhos/download/RegPhos,7539802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KIT,140.138.144.141/~RegPhos/download/RegPhos,7539802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KIT,140.138.144.141/~RegPhos/download/RegPhos,7539802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KIT,140.138.144.141/~RegPhos/download/RegPhos,7539802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KPCA,140.138.144.141/~RegPhos/download/RegPhos,8856079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KPCD1,140.138.144.141/~RegPhos/download/RegPhos,10867018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KPCD1,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,KS6B2,140.138.144.141/~RegPhos/download/RegPhos,12529391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKCa,LCK,140.138.144.141/~RegPhos/download/RegPhos,8506364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
