Source,geneTarget,PMID,ID
AntProcKegg,HLA-DOB,hsa04612,S000148
AntProcKegg,HLA-DPA1,hsa04612,S000148
AntProcKegg,HLA-DPB1,hsa04612,S000148
AntProcKegg,HLA-DQA1,hsa04612,S000148
AntProcKegg,HLA-DQA2,hsa04612,S000148
AntProcKegg,HLA-DQB1,hsa04612,S000148
AntProcKegg,HLA-DRA,hsa04612,S000148
AntProcKegg,HLA-DRB1,hsa04612,S000148
AntProcKegg,HLA-DRB3,hsa04612,S000148
AntProcKegg,HLA-DRB4,hsa04612,S000148
AntProcKegg,HLA-DRB5,hsa04612,S000148
AntProcKegg,CD74,hsa04612,S000148
AntProcKegg,CTSL,hsa04612,S000148
AntProcKegg,CTSS,hsa04612,S000148
AntProcKegg,CD4,hsa04612,S000148
AntProcKegg,CIITA,hsa04612,S000148
AntProcKegg,RFX5,hsa04612,S000148
AntProcKegg,RFXANK,hsa04612,S000148
AntProcKegg,RFXAP,hsa04612,S000148
AntProcKegg,CREB1,hsa04612,S000148
AntProcKegg,NFYA,hsa04612,S000148
AntProcKegg,NFYB,hsa04612,S000148
AntProcKegg,NFYC,hsa04612,S000148
AntProcKegg,HSPA5,hsa04612,S000148
TRCKegg,CD3D,hsa04660,S000149
TRCKegg,CD3E,hsa04660,S000149
TRCKegg,CD3G,hsa04660,S000149
TRCKegg,CD247,hsa04660,S000149
TRCKegg,CD4,hsa04660,S000149
TRCKegg,CD8A,hsa04660,S000149
TRCKegg,CD8B,hsa04660,S000149
TRCKegg,CD8B2,hsa04660,S000149
TRCKegg,PTPRC,hsa04660,S000149
TRCKegg,LCK,hsa04660,S000149
TRCKegg,FYN,hsa04660,S000149
TRCKegg,ZAP70,hsa04660,S000149
TRCKegg,LCP2,hsa04660,S000149
TRCKegg,LAT,hsa04660,S000149
TRCKegg,ITK,hsa04660,S000149
TRCKegg,TEC,hsa04660,S000149
TRCKegg,NCK1,hsa04660,S000149
TRCKegg,NCK2,hsa04660,S000149
TRCKegg,VAV3,hsa04660,S000149
TRCKegg,VAV1,hsa04660,S000149
TRCKegg,VAV2,hsa04660,S000149
TRCKegg,GRAP2,hsa04660,S000149
TRCKegg,GRB2,hsa04660,S000149
TRCKegg,PAK1,hsa04660,S000149
TRCKegg,PAK2,hsa04660,S000149
TRCKegg,PAK3,hsa04660,S000149
TRCKegg,PAK4,hsa04660,S000149
TRCKegg,PAK5,hsa04660,S000149
TRCKegg,PAK6,hsa04660,S000149
TRCKegg,BUB1B-PAK6,hsa04660,S000149
TRCKegg,RHOA,hsa04660,S000149
TRCKegg,CDC42,hsa04660,S000149
TRCKegg,DLG1,hsa04660,S000149
TRCKegg,MAPK11,hsa04660,S000149
TRCKegg,MAPK12,hsa04660,S000149
TRCKegg,MAPK13,hsa04660,S000149
TRCKegg,MAPK14,hsa04660,S000149
TRCKegg,PLCG1,hsa04660,S000149
TRCKegg,PPP3CA,hsa04660,S000149
TRCKegg,PPP3CB,hsa04660,S000149
TRCKegg,PPP3CC,hsa04660,S000149
TRCKegg,PPP3R1,hsa04660,S000149
TRCKegg,PPP3R2,hsa04660,S000149
TRCKegg,NFATC1,hsa04660,S000149
TRCKegg,NFATC2,hsa04660,S000149
TRCKegg,NFATC3,hsa04660,S000149
TRCKegg,SOS1,hsa04660,S000149
TRCKegg,SOS2,hsa04660,S000149
TRCKegg,RASGRP1,hsa04660,S000149
TRCKegg,HRAS,hsa04660,S000149
TRCKegg,KRAS,hsa04660,S000149
TRCKegg,NRAS,hsa04660,S000149
TRCKegg,RAF1,hsa04660,S000149
TRCKegg,MAP2K1,hsa04660,S000149
TRCKegg,MAP2K2,hsa04660,S000149
TRCKegg,MAPK1,hsa04660,S000149
TRCKegg,MAPK3,hsa04660,S000149
TRCKegg,FOS,hsa04660,S000149
TRCKegg,JUN,hsa04660,S000149
TRCKegg,PRKCQ,hsa04660,S000149
TRCKegg,CARD11,hsa04660,S000149
TRCKegg,BCL10,hsa04660,S000149
TRCKegg,MALT1,hsa04660,S000149
TRCKegg,MAP3K7,hsa04660,S000149
TRCKegg,MAP2K7,hsa04660,S000149
TRCKegg,MAPK8,hsa04660,S000149
TRCKegg,MAPK10,hsa04660,S000149
TRCKegg,MAPK9,hsa04660,S000149
TRCKegg,CHUK,hsa04660,S000149
TRCKegg,IKBKB,hsa04660,S000149
TRCKegg,IKBKG,hsa04660,S000149
TRCKegg,NFKB1,hsa04660,S000149
TRCKegg,RELA,hsa04660,S000149
TRCKegg,NFKBIA,hsa04660,S000149
TRCKegg,NFKBIB,hsa04660,S000149
TRCKegg,NFKBIE,hsa04660,S000149
TRCKegg,CD28,hsa04660,S000149
TRCKegg,ICOS,hsa04660,S000149
TRCKegg,CD40LG,hsa04660,S000149
TRCKegg,PIK3R1,hsa04660,S000149
TRCKegg,PIK3R2,hsa04660,S000149
TRCKegg,PIK3R3,hsa04660,S000149
TRCKegg,PIK3CA,hsa04660,S000149
TRCKegg,PIK3CD,hsa04660,S000149
TRCKegg,PIK3CB,hsa04660,S000149
TRCKegg,PDPK1,hsa04660,S000149
TRCKegg,AKT1,hsa04660,S000149
TRCKegg,AKT2,hsa04660,S000149
TRCKegg,AKT3,hsa04660,S000149
TRCKegg,MAP3K8,hsa04660,S000149
TRCKegg,MAP3K14,hsa04660,S000149
TRCKegg,GSK3B,hsa04660,S000149
TRCKegg,PDCD1,hsa04660,S000149
TRCKegg,CTLA4,hsa04660,S000149
TRCKegg,PTPN6,hsa04660,S000149
TRCKegg,CBLB,hsa04660,S000149
TRCKegg,IL2,hsa04660,S000149
TRCKegg,IL4,hsa04660,S000149
TRCKegg,IL5,hsa04660,S000149
TRCKegg,IL10,hsa04660,S000149
TRCKegg,IFNG,hsa04660,S000149
TRCKegg,CSF2,hsa04660,S000149
TRCKegg,TNF,hsa04660,S000149
TRCKegg,CDK4,hsa04660,S000149
Thr1Thr2diffKegg,DLL3,hsa04658,S000150
Thr1Thr2diffKegg,DLL1,hsa04658,S000150
Thr1Thr2diffKegg,DLL4,hsa04658,S000150
Thr1Thr2diffKegg,NOTCH3,hsa04658,S000150
Thr1Thr2diffKegg,MAML3,hsa04658,S000150
Thr1Thr2diffKegg,MAML2,hsa04658,S000150
Thr1Thr2diffKegg,MAML1,hsa04658,S000150
Thr1Thr2diffKegg,RBPJL,hsa04658,S000150
Thr1Thr2diffKegg,RBPJ,hsa04658,S000150
Thr1Thr2diffKegg,NFKB1,hsa04658,S000150
Thr1Thr2diffKegg,RELA,hsa04658,S000150
Thr1Thr2diffKegg,IFNG,hsa04658,S000150
Thr1Thr2diffKegg,IFNGR1,hsa04658,S000150
Thr1Thr2diffKegg,IFNGR2,hsa04658,S000150
Thr1Thr2diffKegg,JAK1,hsa04658,S000150
Thr1Thr2diffKegg,JAK2,hsa04658,S000150
Thr1Thr2diffKegg,STAT1,hsa04658,S000150
Thr1Thr2diffKegg,IL12A,hsa04658,S000150
Thr1Thr2diffKegg,IL12B,hsa04658,S000150
Thr1Thr2diffKegg,IL12RB1,hsa04658,S000150
Thr1Thr2diffKegg,IL12RB2,hsa04658,S000150
Thr1Thr2diffKegg,TYK2,hsa04658,S000150
Thr1Thr2diffKegg,STAT4,hsa04658,S000150
Thr1Thr2diffKegg,TBX21,hsa04658,S000150
Thr1Thr2diffKegg,RUNX3,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DMA,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DMB,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DOA,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DOB,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DPA1,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DPB1,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DQA1,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DQA2,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DQB1,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DRA,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DRB1,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DRB3,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DRB4,hsa04658,S000150
Thr1Thr2diffKegg,HLA-DRB5,hsa04658,S000150
Thr1Thr2diffKegg,CD4,hsa04658,S000150
Thr1Thr2diffKegg,LCK,hsa04658,S000150
Thr1Thr2diffKegg,CD3E,hsa04658,S000150
Thr1Thr2diffKegg,CD3G,hsa04658,S000150
Thr1Thr2diffKegg,CD247,hsa04658,S000150
Thr1Thr2diffKegg,CD3D,hsa04658,S000150
Thr1Thr2diffKegg,ZAP70,hsa04658,S000150
Thr1Thr2diffKegg,LAT,hsa04658,S000150
Thr1Thr2diffKegg,PLCG1,hsa04658,S000150
Thr1Thr2diffKegg,PPP3CA,hsa04658,S000150
Thr1Thr2diffKegg,PPP3CB,hsa04658,S000150
Thr1Thr2diffKegg,PPP3CC,hsa04658,S000150
Thr1Thr2diffKegg,PPP3R1,hsa04658,S000150
Thr1Thr2diffKegg,PPP3R2,hsa04658,S000150
Thr1Thr2diffKegg,NFATC1,hsa04658,S000150
Thr1Thr2diffKegg,NFATC2,hsa04658,S000150
Thr1Thr2diffKegg,NFATC3,hsa04658,S000150
Thr1Thr2diffKegg,PRKCQ,hsa04658,S000150
Thr1Thr2diffKegg,CHUK,hsa04658,S000150
Thr1Thr2diffKegg,IKBKB,hsa04658,S000150
Thr1Thr2diffKegg,IKBKG,hsa04658,S000150
Thr1Thr2diffKegg,NFKBIA,hsa04658,S000150
Thr1Thr2diffKegg,NFKBIB,hsa04658,S000150
Thr1Thr2diffKegg,NFKBIE,hsa04658,S000150
Thr1Thr2diffKegg,MAPK1,hsa04658,S000150
Thr1Thr2diffKegg,MAPK3,hsa04658,S000150
Thr1Thr2diffKegg,FOS,hsa04658,S000150
Thr1Thr2diffKegg,MAPK11,hsa04658,S000150
Thr1Thr2diffKegg,MAPK12,hsa04658,S000150
Thr1Thr2diffKegg,MAPK13,hsa04658,S000150
Thr1Thr2diffKegg,MAPK14,hsa04658,S000150
Thr1Thr2diffKegg,MAPK8,hsa04658,S000150
Thr1Thr2diffKegg,MAPK10,hsa04658,S000150
Thr1Thr2diffKegg,MAPK9,hsa04658,S000150
Thr1Thr2diffKegg,JUN,hsa04658,S000150
Thr1Thr2diffKegg,IL2,hsa04658,S000150
Thr1Thr2diffKegg,IL2RA,hsa04658,S000150
Thr1Thr2diffKegg,IL2RB,hsa04658,S000150
Thr1Thr2diffKegg,IL2RG,hsa04658,S000150
Thr1Thr2diffKegg,JAK3,hsa04658,S000150
Thr1Thr2diffKegg,STAT5A,hsa04658,S000150
Thr1Thr2diffKegg,STAT5B,hsa04658,S000150
Thr1Thr2diffKegg,IL4,hsa04658,S000150
Thr1Thr2diffKegg,IL4R,hsa04658,S000150
Thr1Thr2diffKegg,STAT6,hsa04658,S000150
Thr1Thr2diffKegg,GATA3,hsa04658,S000150
Thr1Thr2diffKegg,IL5,hsa04658,S000150
Thr1Thr2diffKegg,IL13,hsa04658,S000150
Thr1Thr2diffKegg,MAF,hsa04658,S000150
Thr1Thr2diffKegg,JAG1,hsa04658,S000150
Thr1Thr2diffKegg,JAG2,hsa04658,S000150
Thr1Thr2diffKegg,NOTCH1,hsa04658,S000150
Thr1Thr2diffKegg,NOTCH2,hsa04658,S000150
TRhr17diffKegg,IL1B,hsa04659,S000151
TRhr17diffKegg,IL1R1,hsa04659,S000151
TRhr17diffKegg,IL1RAP,hsa04659,S000151
TRhr17diffKegg,MAPK11,hsa04659,S000151
TRhr17diffKegg,MAPK12,hsa04659,S000151
TRhr17diffKegg,MAPK13,hsa04659,S000151
TRhr17diffKegg,MAPK14,hsa04659,S000151
TRhr17diffKegg,MTOR,hsa04659,S000151
TRhr17diffKegg,IRF4,hsa04659,S000151
TRhr17diffKegg,TGFB1,hsa04659,S000151
TRhr17diffKegg,TGFBR1,hsa04659,S000151
TRhr17diffKegg,TGFBR2,hsa04659,S000151
TRhr17diffKegg,SMAD2,hsa04659,S000151
TRhr17diffKegg,SMAD3,hsa04659,S000151
TRhr17diffKegg,SMAD4,hsa04659,S000151
TRhr17diffKegg,IL21,hsa04659,S000151
TRhr17diffKegg,IL21R,hsa04659,S000151
TRhr17diffKegg,IL2RG,hsa04659,S000151
TRhr17diffKegg,JAK1,hsa04659,S000151
TRhr17diffKegg,JAK3,hsa04659,S000151
TRhr17diffKegg,IL6,hsa04659,S000151
TRhr17diffKegg,IL6R,hsa04659,S000151
TRhr17diffKegg,IL6ST,hsa04659,S000151
TRhr17diffKegg,JAK2,hsa04659,S000151
TRhr17diffKegg,IL23A,hsa04659,S000151
TRhr17diffKegg,IL23R,hsa04659,S000151
TRhr17diffKegg,IL12RB1,hsa04659,S000151
TRhr17diffKegg,TYK2,hsa04659,S000151
TRhr17diffKegg,STAT3,hsa04659,S000151
TRhr17diffKegg,RORC,hsa04659,S000151
TRhr17diffKegg,RORA,hsa04659,S000151
TRhr17diffKegg,HIF1A,hsa04659,S000151
TRhr17diffKegg,HSP90AA1,hsa04659,S000151
TRhr17diffKegg,HSP90AB1,hsa04659,S000151
TRhr17diffKegg,AHR,hsa04659,S000151
TRhr17diffKegg,IL17A,hsa04659,S000151
TRhr17diffKegg,IL17F,hsa04659,S000151
TRhr17diffKegg,IL22,hsa04659,S000151
TRhr17diffKegg,HLA-DMA,hsa04659,S000151
TRhr17diffKegg,HLA-DMB,hsa04659,S000151
TRhr17diffKegg,HLA-DOA,hsa04659,S000151
TRhr17diffKegg,HLA-DOB,hsa04659,S000151
TRhr17diffKegg,HLA-DPA1,hsa04659,S000151
TRhr17diffKegg,HLA-DPB1,hsa04659,S000151
TRhr17diffKegg,HLA-DQA1,hsa04659,S000151
TRhr17diffKegg,HLA-DQA2,hsa04659,S000151
TRhr17diffKegg,HLA-DQB1,hsa04659,S000151
TRhr17diffKegg,HLA-DRA,hsa04659,S000151
TRhr17diffKegg,HLA-DRB1,hsa04659,S000151
TRhr17diffKegg,HLA-DRB3,hsa04659,S000151
TRhr17diffKegg,HLA-DRB4,hsa04659,S000151
TRhr17diffKegg,HLA-DRB5,hsa04659,S000151
TRhr17diffKegg,CD4,hsa04659,S000151
TRhr17diffKegg,LCK,hsa04659,S000151
TRhr17diffKegg,CD3E,hsa04659,S000151
TRhr17diffKegg,CD3G,hsa04659,S000151
TRhr17diffKegg,CD247,hsa04659,S000151
TRhr17diffKegg,CD3D,hsa04659,S000151
TRhr17diffKegg,ZAP70,hsa04659,S000151
TRhr17diffKegg,LAT,hsa04659,S000151
TRhr17diffKegg,PLCG1,hsa04659,S000151
TRhr17diffKegg,PPP3CA,hsa04659,S000151
TRhr17diffKegg,PPP3CB,hsa04659,S000151
TRhr17diffKegg,PPP3CC,hsa04659,S000151
TRhr17diffKegg,PPP3R1,hsa04659,S000151
TRhr17diffKegg,PPP3R2,hsa04659,S000151
TRhr17diffKegg,NFATC1,hsa04659,S000151
TRhr17diffKegg,NFATC2,hsa04659,S000151
TRhr17diffKegg,NFATC3,hsa04659,S000151
TRhr17diffKegg,PRKCQ,hsa04659,S000151
TRhr17diffKegg,CHUK,hsa04659,S000151
TRhr17diffKegg,IKBKB,hsa04659,S000151
TRhr17diffKegg,IKBKG,hsa04659,S000151
TRhr17diffKegg,NFKBIA,hsa04659,S000151
TRhr17diffKegg,NFKBIB,hsa04659,S000151
TRhr17diffKegg,NFKBIE,hsa04659,S000151
TRhr17diffKegg,NFKB1,hsa04659,S000151
TRhr17diffKegg,RELA,hsa04659,S000151
TRhr17diffKegg,MAPK1,hsa04659,S000151
TRhr17diffKegg,MAPK3,hsa04659,S000151
TRhr17diffKegg,FOS,hsa04659,S000151
TRhr17diffKegg,MAPK8,hsa04659,S000151
TRhr17diffKegg,MAPK10,hsa04659,S000151
TRhr17diffKegg,MAPK9,hsa04659,S000151
TRhr17diffKegg,JUN,hsa04659,S000151
TRhr17diffKegg,IL4,hsa04659,S000151
TRhr17diffKegg,IL4R,hsa04659,S000151
TRhr17diffKegg,STAT6,hsa04659,S000151
TRhr17diffKegg,GATA3,hsa04659,S000151
TRhr17diffKegg,RUNX1,hsa04659,S000151
TRhr17diffKegg,IL17D,hsa04659,S000151
TRhr17diffKegg,IL27RA,hsa04659,S000151
TRhr17diffKegg,IFNG,hsa04659,S000151
TRhr17diffKegg,IFNGR1,hsa04659,S000151
TRhr17diffKegg,IFNGR2,hsa04659,S000151
TRhr17diffKegg,STAT1,hsa04659,S000151
TRhr17diffKegg,TBX21,hsa04659,S000151
TRhr17diffKegg,IL2,hsa04659,S000151
TRhr17diffKegg,IL2RA,hsa04659,S000151
TRhr17diffKegg,IL2RB,hsa04659,S000151
TRhr17diffKegg,STAT5A,hsa04659,S000151
TRhr17diffKegg,STAT5B,hsa04659,S000151
TRhr17diffKegg,FOXP3,hsa04659,S000151
TRhr17diffKegg,RARA,hsa04659,S000151
TRhr17diffKegg,RXRA,hsa04659,S000151
TRhr17diffKegg,RXRB,hsa04659,S000151
TRhr17diffKegg,RXRG,hsa04659,S000151
IL176Kegg,IL25,hsa04657,S000152
IL176Kegg,IL17RA,hsa04657,S000152
IL176Kegg,IL17RB,hsa04657,S000152
IL176Kegg,TRADD,hsa04657,S000152
IL176Kegg,FADD,hsa04657,S000152
IL176Kegg,CASP3,hsa04657,S000152
IL176Kegg,CASP8,hsa04657,S000152
IL176Kegg,TRAF3IP2,hsa04657,S000152
IL176Kegg,TRAF6,hsa04657,S000152
IL176Kegg,NFKB1,hsa04657,S000152
IL176Kegg,RELA,hsa04657,S000152
IL176Kegg,FOS,hsa04657,S000152
IL176Kegg,FOSB,hsa04657,S000152
IL176Kegg,JUN,hsa04657,S000152
IL176Kegg,JUND,hsa04657,S000152
IL176Kegg,FOSL1,hsa04657,S000152
IL176Kegg,IL4,hsa04657,S000152
IL176Kegg,IL5,hsa04657,S000152
IL176Kegg,IL13,hsa04657,S000152
IL176Kegg,CCL17,hsa04657,S000152
IL176Kegg,CCL11,hsa04657,S000152
IL176Kegg,IL17A,hsa04657,S000152
IL176Kegg,IL17F,hsa04657,S000152
IL176Kegg,IL17RC,hsa04657,S000152
IL176Kegg,TRAF3,hsa04657,S000152
IL176Kegg,ANAPC5,hsa04657,S000152
IL176Kegg,TNFAIP3,hsa04657,S000152
IL176Kegg,HSP90AA1,hsa04657,S000152
IL176Kegg,HSP90AB1,hsa04657,S000152
IL176Kegg,HSP90B1,hsa04657,S000152
IL176Kegg,TBK1,hsa04657,S000152
IL176Kegg,TAB2,hsa04657,S000152
IL176Kegg,TAB3,hsa04657,S000152
IL176Kegg,MAP3K7,hsa04657,S000152
IL176Kegg,IKBKG,hsa04657,S000152
IL176Kegg,CHUK,hsa04657,S000152
IL176Kegg,IKBKB,hsa04657,S000152
IL176Kegg,NFKBIA,hsa04657,S000152
IL176Kegg,MAPK11,hsa04657,S000152
IL176Kegg,MAPK12,hsa04657,S000152
IL176Kegg,MAPK13,hsa04657,S000152
IL176Kegg,MAPK14,hsa04657,S000152
IL176Kegg,MAPK8,hsa04657,S000152
IL176Kegg,MAPK10,hsa04657,S000152
IL176Kegg,MAPK9,hsa04657,S000152
IL176Kegg,MAPK1,hsa04657,S000152
IL176Kegg,MAPK3,hsa04657,S000152
IL176Kegg,MAPK4,hsa04657,S000152
IL176Kegg,MAPK6,hsa04657,S000152
IL176Kegg,MAPK7,hsa04657,S000152
IL176Kegg,MAPK15,hsa04657,S000152
IL176Kegg,CEBPB,hsa04657,S000152
IL176Kegg,TRAF4,hsa04657,S000152
IL176Kegg,IKBKE,hsa04657,S000152
IL176Kegg,USP25,hsa04657,S000152
IL176Kegg,TRAF5,hsa04657,S000152
IL176Kegg,TRAF2,hsa04657,S000152
IL176Kegg,SRSF1,hsa04657,S000152
IL176Kegg,ELAVL1,hsa04657,S000152
IL176Kegg,GSK3B,hsa04657,S000152
IL176Kegg,CXCL1,hsa04657,S000152
IL176Kegg,CXCL2,hsa04657,S000152
IL176Kegg,CXCL3,hsa04657,S000152
IL176Kegg,CXCL5,hsa04657,S000152
IL176Kegg,CXCL6,hsa04657,S000152
IL176Kegg,CXCL8,hsa04657,S000152
IL176Kegg,CXCL10,hsa04657,S000152
IL176Kegg,CCL2,hsa04657,S000152
IL176Kegg,CCL7,hsa04657,S000152
IL176Kegg,CCL20,hsa04657,S000152
IL176Kegg,IL6,hsa04657,S000152
IL176Kegg,TNF,hsa04657,S000152
IL176Kegg,PTGS2,hsa04657,S000152
IL176Kegg,CSF3,hsa04657,S000152
IL176Kegg,CSF2,hsa04657,S000152
IL176Kegg,DEFB4A,hsa04657,S000152
IL176Kegg,DEFB4B,hsa04657,S000152
IL176Kegg,MUC5AC,hsa04657,S000152
IL176Kegg,MUC5B,hsa04657,S000152
IL176Kegg,S100A7,hsa04657,S000152
IL176Kegg,S100A7A,hsa04657,S000152
IL176Kegg,S100A8,hsa04657,S000152
IL176Kegg,S100A9,hsa04657,S000152
IL176Kegg,LCN2,hsa04657,S000152
IL176Kegg,MMP1,hsa04657,S000152
IL176Kegg,MMP3,hsa04657,S000152
IL176Kegg,MMP9,hsa04657,S000152
IL176Kegg,MMP13,hsa04657,S000152
IL176Kegg,IL17C,hsa04657,S000152
IL176Kegg,IL17RE,hsa04657,S000152
IL176Kegg,IL1B,hsa04657,S000152
IL176Kegg,IFNG,hsa04657,S000152
IL176Kegg,IL17B,hsa04657,S000152
IL176Kegg,IL17D,hsa04657,S000152
BcellKegg,IGH,hsa04662,S000153
BcellKegg,CD79A,hsa04662,S000153
BcellKegg,CD79B,hsa04662,S000153
BcellKegg,LYN,hsa04662,S000153
BcellKegg,SYK,hsa04662,S000153
BcellKegg,BTK,hsa04662,S000153
BcellKegg,DAPP1,hsa04662,S000153
BcellKegg,BLNK,hsa04662,S000153
BcellKegg,VAV3,hsa04662,S000153
BcellKegg,VAV1,hsa04662,S000153
BcellKegg,VAV2,hsa04662,S000153
BcellKegg,RAC1,hsa04662,S000153
BcellKegg,RAC2,hsa04662,S000153
BcellKegg,RAC3,hsa04662,S000153
BcellKegg,PLCG2,hsa04662,S000153
BcellKegg,PPP3CA,hsa04662,S000153
BcellKegg,PPP3CB,hsa04662,S000153
BcellKegg,PPP3CC,hsa04662,S000153
BcellKegg,PPP3R1,hsa04662,S000153
BcellKegg,PPP3R2,hsa04662,S000153
BcellKegg,NFATC1,hsa04662,S000153
BcellKegg,NFATC2,hsa04662,S000153
BcellKegg,NFATC3,hsa04662,S000153
BcellKegg,GRB2,hsa04662,S000153
BcellKegg,SOS1,hsa04662,S000153
BcellKegg,SOS2,hsa04662,S000153
BcellKegg,RASGRP3,hsa04662,S000153
BcellKegg,HRAS,hsa04662,S000153
BcellKegg,KRAS,hsa04662,S000153
BcellKegg,NRAS,hsa04662,S000153
BcellKegg,RAF1,hsa04662,S000153
BcellKegg,MAP2K1,hsa04662,S000153
BcellKegg,MAP2K2,hsa04662,S000153
BcellKegg,MAPK1,hsa04662,S000153
BcellKegg,MAPK3,hsa04662,S000153
BcellKegg,FOS,hsa04662,S000153
BcellKegg,JUN,hsa04662,S000153
BcellKegg,PRKCB,hsa04662,S000153
BcellKegg,CARD11,hsa04662,S000153
BcellKegg,BCL10,hsa04662,S000153
BcellKegg,MALT1,hsa04662,S000153
BcellKegg,CHUK,hsa04662,S000153
BcellKegg,IKBKB,hsa04662,S000153
BcellKegg,IKBKG,hsa04662,S000153
BcellKegg,NFKB1,hsa04662,S000153
BcellKegg,RELA,hsa04662,S000153
BcellKegg,NFKBIA,hsa04662,S000153
BcellKegg,NFKBIB,hsa04662,S000153
BcellKegg,NFKBIE,hsa04662,S000153
BcellKegg,IFITM1,hsa04662,S000153
BcellKegg,CD81,hsa04662,S000153
BcellKegg,CD19,hsa04662,S000153
BcellKegg,CR2,hsa04662,S000153
BcellKegg,PIK3R1,hsa04662,S000153
BcellKegg,PIK3R2,hsa04662,S000153
BcellKegg,PIK3R3,hsa04662,S000153
BcellKegg,PIK3CA,hsa04662,S000153
BcellKegg,PIK3CD,hsa04662,S000153
BcellKegg,PIK3CB,hsa04662,S000153
BcellKegg,AKT1,hsa04662,S000153
BcellKegg,AKT2,hsa04662,S000153
BcellKegg,AKT3,hsa04662,S000153
BcellKegg,GSK3B,hsa04662,S000153
BcellKegg,FCGR2B,hsa04662,S000153
BcellKegg,INPP5D,hsa04662,S000153
BcellKegg,INPPL1,hsa04662,S000153
BcellKegg,LILRB2,hsa04662,S000153
BcellKegg,LILRB1,hsa04662,S000153
BcellKegg,LILRB5,hsa04662,S000153
BcellKegg,LILRB4,hsa04662,S000153
BcellKegg,LILRA1,hsa04662,S000153
BcellKegg,LILRB3,hsa04662,S000153
BcellKegg,LILRA3,hsa04662,S000153
BcellKegg,LILRA2,hsa04662,S000153
BcellKegg,LILRA4,hsa04662,S000153
BcellKegg,LILRA6,hsa04662,S000153
BcellKegg,LILRA5,hsa04662,S000153
BcellKegg,CD22,hsa04662,S000153
BcellKegg,CD72,hsa04662,S000153
BcellKegg,PTPN6,hsa04662,S000153
BcellKegg,PIK3AP1,hsa04662,S000153
FCeKegg,IGH,hsa04664,S000154
FCeKegg,FCER1A,hsa04664,S000154
FCeKegg,MS4A2,hsa04664,S000154
FCeKegg,FCER1G,hsa04664,S000154
FCeKegg,SYK,hsa04664,S000154
FCeKegg,LYN,hsa04664,S000154
FCeKegg,BTK,hsa04664,S000154
FCeKegg,INPP5D,hsa04664,S000154
FCeKegg,PLCG1,hsa04664,S000154
FCeKegg,PLCG2,hsa04664,S000154
FCeKegg,PRKCA,hsa04664,S000154
FCeKegg,PIK3CA,hsa04664,S000154
FCeKegg,PIK3CD,hsa04664,S000154
FCeKegg,PIK3CB,hsa04664,S000154
FCeKegg,PIK3R1,hsa04664,S000154
FCeKegg,PIK3R2,hsa04664,S000154
FCeKegg,PIK3R3,hsa04664,S000154
FCeKegg,PDPK1,hsa04664,S000154
FCeKegg,AKT1,hsa04664,S000154
FCeKegg,AKT2,hsa04664,S000154
FCeKegg,AKT3,hsa04664,S000154
FCeKegg,RAC1,hsa04664,S000154
FCeKegg,RAC2,hsa04664,S000154
FCeKegg,RAC3,hsa04664,S000154
FCeKegg,MAP2K4,hsa04664,S000154
FCeKegg,MAP2K7,hsa04664,S000154
FCeKegg,MAP2K3,hsa04664,S000154
FCeKegg,MAP2K6,hsa04664,S000154
FCeKegg,MAPK8,hsa04664,S000154
FCeKegg,MAPK10,hsa04664,S000154
FCeKegg,MAPK9,hsa04664,S000154
FCeKegg,MAPK11,hsa04664,S000154
FCeKegg,MAPK12,hsa04664,S000154
FCeKegg,MAPK13,hsa04664,S000154
FCeKegg,MAPK14,hsa04664,S000154
FCeKegg,IL4,hsa04664,S000154
FCeKegg,IL13,hsa04664,S000154
FCeKegg,IL3,hsa04664,S000154
FCeKegg,IL5,hsa04664,S000154
FCeKegg,CSF2,hsa04664,S000154
FCeKegg,TNF,hsa04664,S000154
FCeKegg,LCP2,hsa04664,S000154
FCeKegg,VAV3,hsa04664,S000154
FCeKegg,VAV1,hsa04664,S000154
FCeKegg,VAV2,hsa04664,S000154
FCeKegg,FYN,hsa04664,S000154
FCeKegg,GAB2,hsa04664,S000154
FCeKegg,LAT,hsa04664,S000154
FCeKegg,GRB2,hsa04664,S000154
FCeKegg,SOS1,hsa04664,S000154
FCeKegg,SOS2,hsa04664,S000154
FCeKegg,HRAS,hsa04664,S000154
FCeKegg,KRAS,hsa04664,S000154
FCeKegg,NRAS,hsa04664,S000154
FCeKegg,RAF1,hsa04664,S000154
FCeKegg,MAP2K1,hsa04664,S000154
FCeKegg,MAP2K2,hsa04664,S000154
FCeKegg,MAPK1,hsa04664,S000154
FCeKegg,MAPK3,hsa04664,S000154
